		// migemo-dictの追加辞書(Fallout4バニラレコード抽出)
		// 最終更新: 2018/03/19 BowmoreLover
		// 本辞書の用途について:
		// ・migemo-dictにマージすることを想定した追加辞書
		// ・辞書キーを置き換えるのではなく、候補列への置き換え/追加を想定している
		// ・migemo-dictとは異なり、本ファイルではタブで始まる行はコメント扱い
		// 本辞書の内容:
		// ・英語のスペリングで日本語を検索するための辞書
		// ・バニラのプラグインから*:FULL, *:SHRTレコードの英語原文・日本語訳文を抽出した

bedlam	ベドラム
bladed	ブレード	刃付き
blight	損傷の原因
blythe	ブライス
bonnie	ボニー
boomer	ブーマー
bottle	ビン
braced	補強
branch	枝
brandy	ブランディ
bridge	橋
brooks	ブルックス
bullet	ブレット
bunker	バンカー
bureau	寝室用たんす
buster	バスター
button	ボタン
cactus	サボテン
calmex	カルメックス
calvin	カルビン
camera	カメラ
cammie	カミー
carrot	ニンジン
cassie	キャシー
cedric	セドリック
cellar	地下室
cephas	シーファス
chairs	イス
chaise	長イス
cheryl	シェリル
chling	チリング
church	協会
cinder	シンダー
clancy	クランシー
clarke	クラーク
clinic	診療所
closed	クローズ	閉鎖
clutch	クラッチ
cobalt	コバルト
color1	カラー1
color2	カラー2
color3	カラー3
color4	カラー4
color5	カラー5
color6	カラー6
color7	カラー7
color8	カラー8
commie	コミー
common	ノーマル
connie	コニー
cooler	クーラーボックス
copper	銅
corner	角
corpse	死体
corset	コルセット
crates	箱
curves	カーブ
cutout	切り抜き
cyborg	サイボーグ
damage	ダメージ
daniel	ダニエル
davies	デイビス
deacon	ディーコン
debris	がらくた
deezer	ディーザー
disarm	解除
dottie	ドッティ
dr. li	Dr.リー
drawer	引き出し
edward	エドワード
elphie	エルフィー
emmett	エメット
engine	エンジン
enrico	エンリコ
evelyn	イヴリン
eyebot	アイボット
farmer	農民
father	ファーザー
fatman	ヌカランチャー
fences	フェンス
figure	彫像
flamer	火炎放射器
floors	床
fluffy	フラッフィー
folder	フォルダー
forged	フォージ
foster	フォスター
franny	フラニー
frenzy	フレンジー
fridge	冷蔵庫
frigid	極寒の
garage	ガレージ
geneva	ジェネバ
george	ジョージ
gerald	ジェラルド
gidget	ギジェット
goldie	ゴールディ
gouger	ガウジャー
gracie	グレイシー
gratch	グラッチ
greene	グリーン
gulper	ガルパー
gunner	ガンナー
gurney	担架
hammer	ハンマー
hamper	かご
hannah	ハンナ
harvey	ハーヴェイ
haylen	ヘイレン
health	体力
helena	ヘレナ
hoeing	くわで掘る
holdup	ホールドアップ
hooked	カギ爪付き
hopper	ホッパー
howard	ハワード
hubcap	ホイールキャップ
hubris	ハブリス
hungry	空腹
hunter	ハンター
ingram	イングラム
isolde	イソルデ
iv bag	IVバッグ
ivan's	アイヴァンの居場所
jagger	ジャガー
jasper	ジャスパー
jennie	ジェニー
julian	ジュリアン
junkie	ジャンキー
justin	ジャスティン
kasumi	カスミ
katana	カタナ
kaylor	ケイラー
kendra	ケンドラ
keypad	キーパッド
killer	キラー
knight	ナイト
kristy	クリスティ
ladder	ハシゴ
lancer	ランサー
larsen	ラーセン
lauren	ローレン
letter	手紙
lights	ライト
lining	ライニング
lizzie	リジー
locked	LOCK
locker	ロッカー
locket	ロケットペンダント
maddox	マドックス
maisie	メイジー
malcom	マルコム
martin	マーティン
maxson	マクソン
medium	ミディアム	中装
medkit	医療キット
middle	中央
mikail	ミカイル
mirror	鏡
mishka	ミシカ
mister	ミスター
monkey	サル
mortar	迫撃砲
napkin	ナプキン
nathan	ネイサン
naveen	ナヴィーン
nelson	ネルソン
neriah	ネライア
nessie	ネッシー
newton	ニュートン
nimble	機敏な
no arm	アームなし
no eye	眼部なし
normal	普通
northy	ノーシー
nutmeg	ナツメグ
online	オンライン
orange	オレンジ
orders	命令書
oswald	オズワルド
padded	パッド追加
pallet	パレット
papers	書類
parker	パーカー
patton	パットン
pencil	えんぴつ
peters	ピーターズ
pipboy	Pip-Boy
pistol	ピストル
planet	惑星
plaque	銘板	額
plasma	プラズマ
poison	毒
porter	ポーター
poster	ポスター
prefab	プレハブ
psycho	サイコ
purple	パープル
quests	クエスト
rabbit	ラビット
rachel	レイチェル
raider	レイダー
raisin	レーズン
random	ランダム
redeye	レッドアイ
reesie	リージー
report	報告書
rested	休息状態
rifles	ライフル
ripper	リッパー
rocket	ロケット
ronnie	ロニー
rubber	ゴム
rubble	がれき
rupert	ルパート
sabine	サビーネ
sammie	サミー
sandra	サンドラ
saucer	ソーサー
screws	ねじ
scribe	スクライブ
secure	安全確保
sensor	センサー
sentry	セントリー
shades	シェイズ
shadow	シャドウ
sheila	シーラ
shelly	シェリー
shovel	シャベル
shower	シャワー
sierra	シエラ
silver	銀
simone	シモーネ
simple	シンプル
sinjin	シンジン
sinner	シナー
skulls	ガイコツ
slough	スラウ
sludge	スラッジ
sniper	スナイパー
soaked	ずぶぬれ
sorter	分類機
sparks	スパークス
sparky	スパーキー
sparta	スパルタ
spiked	スパイク付き
spooch	スプーチ
spring	スプリング
sprout	スプラウト
squips	スクイップス
squire	従者
stairs	階段
statue	像
stereo	ステレオ
stogie	葉巻
stores	店
strike	ストライク
strong	ストロング
switch	スイッチ
sydney	シドニー
sylvia	シルビア
synths	人造人間
system	システム
tables	テーブル
teacup	ティーカップ
teagan	ティーガン
teapot	ティーポット
tenpin	テンピン
thomas	トーマス
throne	玉座
toilet	便器
trader	トレーダー
travis	トラビス
trough	飼い葉桶
turing	チューリング
turret	タレット
tuxedo	タキシード
varham	バーラム
vendor	商人
verena	ベレーナ
victor	ヴィクター
vikter	ヴィクター
virgil	バージル
wabash	ウォバシュ
waders	ウェイダー
walter	ウォルター
washer	洗濯機
watson	ワトソン
welded	溶接
weylan	ウェイラン
widmer	ウィドマー
window	窓
worker	労働者
wrench	レンチ
wretch	レッチ
x-cell	X-セル
yellow	イエロー
zealot	ジーロット
zeller	ゼラー
zwicky	ズウィッキー
aaron	アーロン
abbot	アボット
adult	アダルト
agent	エージェント
alana	アラーナ
alice	アリス
alien	エイリアン
allen	アレン
allie	アリー
amari	アマリ
andre	アンドレ
angie	アンジー
anise	アニス
arena	アリーナ
argus	アルガス
arlen	アーレン
armor	アーマー
arnie	アニー
ashes	アッシズ
aster	アスター
avery	アヴェリー
baker	ベイカー
baton	バトン
becka	ベッカ
becky	ベッキー
bench	ベンチ
bilge	ビルジ
billy	ビリー
bitey	バイティ
bitsy	ビッツィー
black	黒
blake	ブレイク
bleed	出血
blood	血
board	ボード
bobbi	ボッビ
bobby	ボビー
bosco	ボスコ
bosun	甲板長
boxer	ボクサー
boxes	箱
brain	ブレイン
braun	ブラウン
brett	ブレット
broom	デッキブラシ
brown	ブラウン
bubba	ババ
buddy	バディー
buoys	ブイ
cages	檻
caleb	ケイレブ
carol	キャロル
casey	ケーシー
cathy	キャシー
cedar	シーダー
chain	鎖
chair	イス
chalk	チョーク
champ	チャンプ
chase	チェイス
chems	薬品
chest	箱
chewy	チューイー
child	子供
chubs	チャブス
cigar	葉巻
clair	クレール
clark	クラーク
clint	クリント
clock	時計
cloth	布
cooke	クック
corin	コリン
cosmo	コスモ
couch	ソファー
crane	クレーン
crate	箱
crime	犯罪
crisp	クリスプ
crowd	群衆
curie	キュリー
curio	骨董家具
cutty	カティー
daisy	デイジー
dalen	ダーレン
dando	ダンドゥ
danny	ダニー
danse	ダンス
darcy	ダーシー
darla	ダーラ
david	デビッド
debby	デビー
dejen	デジェン
dense	高密度	高密度化
derek	デレク
devin	デヴィン
dirty	ダーティー
dixie	ディキシー
dolly	ドリー
donny	ドニー
doors	ドア
dreth	ドレース
dryer	乾燥機
dusty	ダスティ
eddie	エディー
error	エラー
faris	ファリス
femur	大腿骨
fence	フェンス
files	ファイル
flags	フラッグ
flare	フレア
flask	フラスコ
floor	床
frame	フレーム
gavil	ガビル
gears	ギア
gemma	ジェマ
gerty	ガーティー
ghoul	グール
gilda	ギルダ
glass	ガラス
globe	地球儀
glory	グローリー
gourd	ゴード
grate	鉄格子
green	グリーン
grill	グリル
gruel	グルール
guard	ガード
hatch	ハッチ
heavy	ヘビー	重量化
hedge	垣根
holly	ホーリー
house	家
human	人間
hurtz	ハーツ
idiot	間抜け
irina	イリナ
isaac	アイザック
itchy	イッチー
janet	ジャネット
janey	ジェイニー
jared	ジャレド
jerry	ジェリー
jesse	ジェシー
jones	ジョーンズ
josie	ジョシー
jules	ジュールズ
julia	ジュリア
jumbo	ジャンボ
kalei	カレイ
keith	キース
kells	ケルズ
kelly	ケリー
kenji	ケンジ
kitty	キティ
knife	ナイフ
ladle	ひしゃく
laser	レーザー
layla	ライラ
lefty	レフティ
lemmy	レミー
lemon	レモン
lexie	レクシー
light	ライト	照明
louie	ルイ
lucas	ルーカス
lucia	ルシア
lucky	ラッキー	幸運の
maggy	マギー
mandy	マンディ
mange	メインジ
manny	マニー
maria	マリア
marty	マーティー
mason	メイソン
maven	メイヴェン
melee	近接
melon	スイカ
metal	金属
mikey	マイキー
mines	地雷
mitch	ミッチ
molly	モリー
moose	ムース
myrna	マーナ
nisha	ニシャ
ogden	オグデン
olive	オリーブ
ollie	オリー
paint	塗料
paper	紙
pearl	パール
penny	ペニー
percy	パーシー
perks	Perk
perry	ペリー
persy	パーシー
peter	ピーター
pilot	パイロット
piper	パイパー
pipes	パイプ
plate	皿
polly	ポリー
power	パワー	電力
puddy	プッディ
radio	ラジオ
rainy	レイニー
randy	ランディ
rapid	迅速な
razor	レイザー
reise	レイズ
ricca	リッカ
ricky	リッキー
rifle	ライフル
right	右
riley	ライリー
river	リバー
roast	ロースト
robin	ロビン
robot	ロボット
rocky	ロッキー
roger	ロジャー
roofs	屋根
rooms	部屋
roots	根
rosie	ロージー
rowan	ローワン
rowdy	ラウディ
rufus	ルーファス
rusty	ラスティ
ryder	ライダー
rylan	ライラン
sabot	サボット
sadie	セイディ
salem	サレム
sammy	サミー
sarah	サラ
savoy	サヴォイ
scara	スカラ
scope	スコープ
scout	スカウト
scrap	スクラップ
screw	ねじ
seven	セブン
sewer	下水
shank	シャンク
sharp	カミソリ	賢明な
shaun	ショーン
shelf	棚
sheng	シェン
shirt	シャツ
shock	ショック
shrub	低木
sight	サイト
signs	看板
simon	サイモン
siren	サイレン
skull	ガイコツ
sleek	流線型
small	小
sonya	ソーニャ
spare	スペア
spike	スパイク
spine	背骨
split	スプリット
stall	トイレ
stash	スタッシュ
steel	鉄
stool	スツール
stove	オーブン
stump	切り株
swarm	スウォーム
sykes	サイクス
synth	人造人間
table	テーブル
teddy	テディ
tessa	テッサ
theil	タイル
tibia	脛骨
tired	疲れている
tires	タイヤ
token	トークン
tommy	トミー
tongs	トング
torso	胴体
torte	トルテ
totem	トーテム
train	列車
traps	トラップ
trash	ごみ
trees	木
trish	トリッシュ
truck	トラック
trudy	トルーディ
trunk	トランク
tweez	トウィーズ
vadim	バディム
valve	バルブ
vodka	ウォッカ
voice	声
walls	壁
wally	ウォリー
watch	時計
water	水
wayne	ウェイン
weary	かなり疲れている
white	ホワイト
wires	ワイヤー
yefim	イェフィム
acid	酸
ahab	エイハブ
alan	アラン
ammo	弾薬
anne	アンネ
barn	納屋
base	ベース
bean	ビーン
bear	ベア
beds	ベッド
beer	ビール
bell	ベル
bert	バート
bess	ベス
bill	ビル
blue	ブルー
boat	ボート
bomb	爆弾
bond	接着剤
bone	骨
bowl	ボウル
brad	ブラッド
buff	バフ
bull	ブル
buoy	ブイ
bush	茂み
cade	ケイド
cage	檻
cait	ケイト
caps	キャップ
cart	カート
cave	洞くつ
chip	チップ
cito	シートー
clem	クレム
clue	手掛かり
code	コード
cole	コール
cora	コラ
cork	コルク
corn	トウモロコシ
crag	クラッグ
cram	肉詰め
crib	ベビーベッド
crow	クロウ
cruz	クルス
dale	デイル
dara	ダラ
data	データ
dean	ディーン
demo	デモ
desk	机
dino	ディノ
dome	ドーム
door	ドア
dora	ドラ
drug	薬品
duff	ダフ
duke	デューク
edna	エドナ
emma	エマ
epic	エピック
erin	エリン
evan	エヴァン
evey	イーヴェイ
ezra	エズラ
fear	恐怖
fido	ファイドー
finn	フィン
fire	点火	炎
fist	フィスト
flag	旗
food	食料
fork	フォーク
fred	フレッド
fury	フューリー
fuse	ヒューズ
gaff	ガフ
gage	ゲイジ
gate	ゲート
gear	ギア
gene	ジーン
girl	少女
gold	金
grey	グレー
grun	グリュン
gull	カモメ
guns	銃
hand	手
hank	ハンク
hart	ハート
head	頭
heal	回復
hide	皮
holt	ホルト
hugo	ヒューゴ
ichi	イチ
insu	インス
irma	イルマ
ivey	アイヴィー
jack	ジャック
jacq	ジャック
jake	ジェイク
jaws	ジョーズ
john	ジョン
josh	ジョシュ
jude	ジュード
jule	ジュール
june	ジューン
junk	ジャンク
juvi	ジュブナイル
juvy	ジュブナイル
kali	カリ
kane	ケイン
kate	ケイト
kath	キャス
katy	ケイティー
kent	ケント
kira	キラー
kona	コナ
kyle	カイル
lady	レディー
lamp	ランプ
lana	ラナ
lane	レーン
lead	鉛
left	左
legs	脚	足
levi	リーバイ
lexa	レクサ
liam	リアム
lift	リフト
liza	リザ
loot	略奪品
lucy	ルーシー
luis	ルイス
luke	ルーク
lulu	ルル
luna	ルナ
mack	マック
mags	マグス
maja	マヤ
marc	マーク
mark	マーク
mary	メアリー
matt	マット
mean	卑劣
milk	ミルク
misc	その他のアイテム
moby	モビー
mods	MOD	モジュール
mojo	モホ
moss	モス
mutt	雑種犬
nate	ネイト
neil	ニール
neon	ネオン
ness	ネス
nice	親切
nico	ニコ
nina	ニナ
none	なし
nora	ノーラ
note	メモ
nuke	核爆弾
opal	オパル
open	オープン	開ける
park	パーク
paul	ポール
pete	ピート
phil	フィル
pipe	パイプ
plop	プロップ
post	柱
rack	ラック
rage	レイジ
rags	ラッグス
rhys	リース
ride	乗り物
ring	リング
rock	岩
roof	屋根
roxy	ロクシー
ruby	ルビー
run!	逃げろ！
safe	安全	金庫
